Subject,Gamble,Domain,p_Meanfix,q_Meanfix,x_Meanfix,y_Meanfix,p_TotalFix,q_TotalFix,x_TotalFix,y_TotalFix,risk_selected,response_time
51,15,2,104.15124999993714,0.0,66.64300000004005,0.0,4,0,1,0,1,751
52,1,1,350.0370000000021,133.43900000000212,208.39849999999933,316.59333333333296,1,1,2,3,0,3212
52,73,1,183.40899999999874,166.64199999999923,183.34499999999753,179.1475000000005,2,3,1,4,0,2281
52,51,1,183.22199999999793,233.30249999999978,187.47249999999985,162.50475000000097,1,2,4,4,0,3915
52,70,1,274.249181818181,200.00410000000048,183.32200000000012,210.45425000000068,11,10,11,8,0,11458
52,27,1,288.9062222222217,170.82874999999876,474.9769166666677,280.9752857142864,9,4,12,7,0,13207
52,18,1,99.99000000000524,183.28175000000192,258.3050000000003,411.2220000000004,1,4,2,6,0,4860
52,58,1,162.5199999999968,261.09199999999447,187.5137500000019,133.36880000000528,4,3,4,5,0,4303
52,39,1,141.70650000000023,216.6579999999958,103.31060000000579,254.13924999999654,2,2,5,4,0,2969
52,2,1,649.9765000000043,153.34100000000035,499.9579999999987,366.6869999999908,2,5,1,3,0,4807
52,72,1,266.64400000000023,216.82433333332787,158.49649999999747,113.32759999999544,2,3,4,5,0,3717
52,26,1,127.74566666665972,196.68800000000047,1766.62999999999,296.61900000000605,3,5,1,5,0,5470
52,29,1,141.67550000000483,183.3344999999972,216.5909999999858,200.02449999998498,2,4,1,2,0,2168
52,7,1,250.04566666665778,161.1216666666684,305.6296666666555,155.52999999999884,3,3,3,3,0,3318
52,4,1,216.72500000000096,200.01200000000244,126.65439999999944,273.3344000000099,3,7,5,5,0,5503
52,36,1,341.7232499999991,226.69000000000233,196.64659999999566,207.10771428571024,4,5,5,7,0,6569
52,32,1,160.61299999999756,344.4176666666511,222.23633333333905,204.73625000000538,5,3,3,4,0,4167
52,3,1,131.7012999999919,217.68268749999697,244.23045454545488,121.46285714285997,10,16,11,14,1,13750
52,30,1,116.6292000000074,200.0171000000002,250.01650000001246,250.00099999999512,5,10,2,5,1,5695
52,10,1,189.34866666665766,122.28799999999076,108.30024999999296,200.0127499999944,3,3,4,4,0,3553
52,68,1,199.99200000000806,126.6903999999864,133.2676666666715,103.32799999999698,3,5,3,5,0,3936
52,57,1,163.30419999998995,155.5506666666673,149.9961999999883,266.6843333333284,5,3,5,3,0,4456
52,47,1,209.18475000000035,152.3465714285724,83.3491999999911,223.37239999999875,4,7,5,5,1,4748
52,12,1,95.27299999999897,70.83374999999069,234.95130000000063,197.65099999999595,7,4,10,7,0,7514
52,62,1,127.74066666667932,113.36359999999404,187.54474999999366,141.66699999998673,6,5,4,2,1,3715
52,64,1,216.69975000000704,146.38053846153736,177.77199999998751,133.34981818181802,4,13,3,11,0,7348
52,21,1,333.351250000007,83.31400000004214,145.79900000000634,120.87975000000006,4,1,4,4,0,4220
52,25,1,229.16899999999077,213.9054999999838,105.53599999999763,173.33720000000903,8,6,6,5,0,6441
52,60,1,179.16125000000466,133.30949999999575,186.69040000000388,249.97660000001196,4,4,5,5,1,5325
52,52,1,187.5865000000049,149.99099999999453,126.63900000001304,174.98249999999825,4,2,5,2,0,3054
52,22,1,169.402999999996,108.34999999998642,233.33950000000914,160.00060000001105,6,6,4,5,0,4833
52,6,1,224.25372727272705,208.8705333333385,311.447874999998,185.7016428571369,11,15,16,14,1,18357
52,66,1,104.16199999999662,216.90833333332557,141.65700000003562,89.3959999999691,4,3,2,3,0,3053
52,54,1,229.64244444444518,184.70858333332095,177.79091666666986,201.38716666666247,9,12,12,12,1,12593
52,69,1,166.72171428570957,177.80133333333652,204.72200000000052,108.35200000002806,7,6,7,4,0,6199
52,31,1,149.99881818182556,214.51962500000081,209.27633333332292,223.1105384615456,11,8,9,13,0,11684
52,49,1,183.29999999998836,155.4560000000056,127.80433333333349,175.00699999998324,1,3,3,2,0,2101
52,8,1,212.4907499999972,127.11325000000215,154.99229999999517,257.13042857142034,4,8,10,7,1,7212
52,35,1,175.00550000001385,238.88866666665612,116.69133333332138,183.3310000000056,4,3,3,2,1,3339
52,41,1,194.46533333333596,216.63380000001052,141.67174999999406,212.52925000003597,3,5,4,4,0,3941
52,15,1,177.72733333332386,147.64071428572893,225.0154999999504,166.65299999999115,3,7,2,3,0,3789
52,65,1,144.4486666666538,206.70399999998045,93.3323999999906,204.1457500000106,3,5,5,4,1,3811
52,74,1,199.97424999995565,216.6919999999615,145.83550000000105,208.26600000000326,4,3,4,2,0,3197
52,44,1,550.0607500000042,291.6474999999773,389.9186000000103,219.49150000001342,4,4,5,6,0,7819
52,45,1,111.09899999998743,127.74966666663143,566.8539999999921,133.32339999999385,3,3,1,5,0,2856
52,19,1,133.35700000001816,243.32959999998565,155.63733333335645,212.46299999997427,4,5,3,4,0,4268
52,53,1,123.32680000001565,295.2314285714362,250.00999999999476,249.99879999998956,5,7,4,5,1,6911
52,34,1,266.60149999996065,158.44025000005786,100.02125000001979,145.8291250000184,2,4,4,8,0,3983
52,17,1,149.95433333333736,239.9969999999972,150.00100000002809,238.89400000000992,3,5,3,6,0,4676
52,13,1,346.344999999985,266.7322857143008,364.8044444444434,189.72399999998743,9,7,9,13,0,13487
52,38,1,199.93499999998602,333.38300000003073,239.73662499999773,137.514250000022,5,1,8,4,1,6675
52,43,1,193.3008000000147,212.54537499998696,152.2114666666758,240.0040666666619,5,8,15,15,0,13044
52,56,1,274.9944999999716,162.5264999999781,108.31950000007055,174.9670000000333,2,4,2,2,0,2529
52,33,1,180.00680000000867,183.36250000004657,199.96266666663965,283.3770000000077,5,2,3,2,1,3192
52,46,1,229.60522222221414,245.7960000000021,234.78671428570357,180.19160000003177,9,4,14,5,1,9742
52,59,1,236.66099999998696,222.23599999999473,266.65550000000803,133.32599999998152,5,3,4,3,0,4189
52,48,1,170.3408888888791,154.7442857142887,270.86712499998976,258.3769999999495,9,7,8,2,0,7051
52,75,1,188.9126666666804,130.05209999999497,174.94775000000664,179.2202499999985,6,10,4,4,0,5919
52,67,1,209.94080000001705,174.32276923076446,152.41771428571414,440.1173999999999,5,13,7,5,1,9624
52,9,1,250.02550000001793,157.14857142858506,191.64774999998917,205.5203333333419,2,7,4,9,1,6373
52,5,1,190.88727272728417,143.35969999996013,307.1632857142914,133.35716666667335,11,10,7,6,0,9194
52,63,1,183.33500000004037,222.23316666666264,199.99049999995623,208.3640000000014,3,6,2,2,1,3537
52,37,1,220.09399999997112,177.76966666666945,337.4901249999821,166.69199999999546,5,6,8,8,1,8329
52,50,1,189.9957999999868,244.49933333326285,383.36900000006426,224.95000000001164,5,3,2,2,0,3816
52,24,1,177.8346666666524,158.29916666665426,208.32149999996182,408.35075000001234,3,6,2,4,0,4662
52,14,1,175.25849999993807,136.66339999998453,350.0109999999404,172.19800000001365,2,5,1,3,0,2857
52,23,1,166.69650000002002,133.30866666669803,283.34499999997206,166.73400000005495,2,3,1,1,0,1619
52,55,1,299.99600000004284,250.0156666666347,166.7060000000056,204.12100000004284,1,3,1,4,0,3123
52,11,1,133.34499999997206,104.1617499999993,166.6665000000503,224.98700000002282,3,4,2,2,0,2259
52,42,1,187.50474999993457,189.94900000002235,177.80833333327124,340.031799999997,4,5,3,5,0,5534
52,71,1,149.89425000007031,199.98428571427107,179.99939999999478,197.17933333331408,4,7,5,6,0,5805
52,40,1,172.16049999999814,143.7817499999801,300.09799999999814,235.70885714289867,6,8,3,7,1,6483
52,28,1,283.37100000004284,450.1679999999469,158.25400000001537,159.94580000001005,1,1,2,5,0,2638
52,61,1,178.6021428571382,80.57866666669725,295.8457500000077,141.60999999998603,7,6,4,2,0,4754
52,20,1,193.3365999999922,133.35966666671447,208.29749999992782,194.44599999999627,5,3,2,3,0,4201
52,16,1,150.0193333333591,403.3368000000017,212.4872500000056,257.56181818182284,3,5,4,11,1,7799
52,48,2,150.03428571426775,234.90545454547234,128.60585714287922,240.324500000017,7,11,14,12,1,14226
52,62,2,112.48750000001746,139.57475000001432,266.7270000000426,233.3023750000284,4,8,4,8,0,6814
52,35,2,216.65199999988545,124.98400000005495,288.9320000000686,133.37100000000405,1,2,3,3,1,2461
52,58,2,266.7826666666272,396.7979999999981,345.20371428574435,186.36700000000806,3,5,7,6,1,7999
52,15,2,292.09399999998277,166.69650000007823,309.3029999999562,258.3505000000587,2,2,4,2,1,4004
52,59,2,233.36800000001676,177.7766666666915,208.32650000002468,175.01349999994272,1,3,2,2,1,2130
52,49,2,133.32174999998338,205.17215384611896,154.1544999999751,171.87856250000914,12,13,4,16,1,11210
52,24,2,166.72999999998137,183.34700000006706,116.64599999994971,283.18799999996554,4,1,3,1,1,2022
52,25,2,225.03816666665566,235.80514285713434,166.67792307693833,256.71040000000505,12,7,13,5,1,10979
52,20,2,141.6525000000256,153.32459999993443,233.4780000000028,133.45316666665408,2,5,1,6,1,3138
52,43,2,277.79599999996327,204.1717499999795,366.8385000000271,233.31200000000536,12,4,8,4,1,11721
52,54,2,203.31299999996554,361.2426666666676,217.15949999997974,266.6371999999974,5,3,4,5,1,6139
52,6,2,241.66400000004796,145.2477142856556,183.34074999994482,140.03880000005012,2,7,4,5,1,4594
52,7,2,183.43350000004284,233.35766666665828,299.7949999999255,241.67683333335057,2,3,1,6,1,3569
52,4,2,146.66080000000073,205.56400000001304,172.20750000001863,170.92350000000442,5,3,6,4,0,5070
52,26,2,223.517176470596,193.93409090910362,260.4211249999935,300.04549999994924,17,11,8,4,0,12280
52,67,2,79.99850000001024,204.79357142857876,219.87545454547615,170.53599999999054,10,7,11,13,0,11507
52,42,2,245.80624999997963,271.21854545456483,233.41566666664505,153.60814285712382,8,11,9,14,1,13981
52,63,2,208.247749999995,226.71099999998697,179.50638461540132,187.039333333326,8,5,13,9,0,9683
52,40,2,172.24033333333986,174.07711111112602,241.71849999995902,199.97150000002875,3,9,2,8,1,6284
52,32,2,233.46699999994598,272.22833333339076,283.276000000129,187.52612499997485,1,3,2,8,1,4239
52,41,2,185.5639666666626,184.86163636363662,255.553190476189,146.99009090910707,30,11,21,11,1,23740
52,39,2,162.42799999998533,218.78275000001304,313.3552000000142,547.1911666666468,4,8,5,6,0,10452
52,5,2,177.75233333328893,287.0287777777606,258.35616666664527,259.5357142856977,3,9,6,7,1,8767
52,52,2,183.375,183.332666666635,266.73400000005495,158.27449999994133,1,3,1,2,1,1869
52,75,2,364.2805714285766,175.0044999999809,192.27861538461337,183.85059999998194,7,4,13,5,1,9657
52,1,2,250.18619999999646,239.61737500003073,105.59766666664898,188.85616666660644,5,8,6,6,1,7149
52,2,2,214.65656250001484,331.0334285714198,272.2416666666589,195.1772857143078,16,7,12,7,0,15645
52,18,2,266.7581111111083,216.67999999999302,389.99980000000215,308.43450000003213,9,2,10,2,1,9162
52,8,2,186.0973333333774,323.2921999999788,278.4345294117708,204.2257500000269,6,5,17,8,1,12096
52,65,2,188.21528571425006,129.1462499999907,279.05825000000186,111.90785714287111,7,4,4,7,1,5081
52,36,2,177.78600000000247,303.3651999999769,96.65740000000224,216.6057499999879,3,5,5,4,1,5500
52,28,2,312.97566666667507,127.76666666668218,280.6038333332981,163.3278000001097,9,6,6,5,0,8636
52,37,2,87.48199999995995,129.14575000002515,155.6233333333706,296.6694000000134,4,4,3,5,1,4520
52,11,2,186.16249999997672,194.44233333334947,168.73875000001863,140.02920000008308,6,3,8,5,1,6250
52,74,2,230.0008999999962,192.30323076927854,395.24685714290746,251.68879999998026,10,13,7,10,1,12645
52,70,2,187.51699999993434,283.3282500000205,122.21933333335134,205.59299999999348,4,4,3,6,1,5129
52,38,2,103.28400000007824,203.33719999995083,138.89100000006147,220.83566666664169,5,5,3,12,1,7057
52,68,2,183.30799999996088,94.46483333342864,241.641500000027,108.31033333332743,2,6,2,6,0,2976
52,61,2,202.3864285713727,237.50600000011036,186.67900000000373,241.65049999993062,7,4,5,4,1,5662
52,53,2,169.9862000000663,377.79233333313215,291.74499999999534,216.6994999999879,5,3,4,2,1,4592
52,22,2,254.78614285701354,273.9964444444308,183.3572857142426,264.5762500000128,7,9,7,8,0,10471
52,3,2,172.2153333334718,166.62199999997392,158.55350000003818,408.612000000081,3,4,2,4,1,5841
52,50,2,166.70622222226424,338.32950000008566,285.19455555549615,198.23463157892814,9,10,9,19,1,15443
52,66,2,275.88011111112104,120.80374999996275,203.8454615384197,146.33766666670434,9,4,13,9,0,11416
52,29,2,193.20914285716466,133.32714285718143,212.35427272730422,149.985500000068,7,7,11,4,1,8189
52,45,2,129.2057499999064,141.62300000013784,149.99579999991693,158.37799999990966,4,2,5,2,1,3547
52,60,2,294.35866666662815,146.68160000010394,166.6861999999266,94.7730000000059,3,5,5,6,1,5651
52,56,2,266.74499999999534,285.889615384629,195.37057142854403,336.76619999997786,6,13,7,10,1,13710
52,14,2,299.9761111111018,208.36899999994785,291.7221666666446,149.98649999999907,9,2,6,2,1,6687
52,23,2,291.7480000000214,133.3210000002291,193.38160000010393,122.21766666672193,2,1,5,3,1,3153
52,31,2,149.9790000000503,150.0026666666381,137.608249999932,216.61449999990873,1,3,4,4,1,3481
52,73,2,204.1720000000205,170.83624999999302,388.0332857143533,193.33980000000446,4,4,7,5,1,6547
52,55,2,120.83262500003912,108.32949999999255,313.37279999996537,391.6669999998412,8,2,5,4,1,6386
52,13,2,202.83650000001458,166.66500000003725,261.1120000000422,199.95659999991767,6,5,3,5,1,5945
52,30,2,141.72249999991618,116.63149999990128,283.32750000001397,83.31000000005588,2,2,2,1,1,1888
52,46,2,213.30559999998658,310.28638461540237,240.0550999999512,218.15124999993714,5,13,10,12,0,14339
52,21,2,116.7730000000447,205.58433333334202,233.2249999998603,224.98100000002887,2,3,1,2,1,2202
52,51,2,266.6920000000391,205.4743333333172,289.0189999999323,160.4171249999781,1,3,3,8,1,4479
52,44,2,316.63100000005215,408.41500000015367,166.69266666665985,449.97239999999294,2,2,6,5,1,5681
52,10,2,250.09000000008382,203.37600000002422,399.89300000015646,354.1205000000191,2,5,1,4,1,4419
52,9,2,283.45999999996275,200.0010000001639,196.6900000000838,216.62350000010338,1,1,5,2,1,2552
52,19,2,311.68640000000596,216.6773333334519,152.349285714162,175.0507500001113,10,3,7,4,1,7247
52,64,2,292.8560000000455,149.93999999994412,193.33500000005589,274.92849999992177,7,3,5,2,1,5499
52,33,2,168.976285714257,137.442999999912,196.68819999997504,233.36166666665426,7,4,5,3,1,5572
52,69,2,320.7985000000335,320.858249999932,212.4851249999483,151.85222222221395,4,4,8,9,0,7699
52,57,2,266.73449999984587,162.48850000003586,166.69979999992066,191.6205000000191,4,4,5,4,1,4909
52,17,2,196.68939999998548,191.6775000001071,214.34214285711226,349.9183333333737,15,2,7,3,1,8300
52,71,2,241.7162500001141,141.68349999986822,270.8237499999814,208.35799999994924,4,4,4,4,1,4526
52,34,2,194.43816666667894,196.1303076922822,391.6657500001602,216.67885714290398,12,13,4,7,1,11726
52,72,2,216.70699999993667,227.85333333335197,233.30650000006426,319.9638000000734,2,3,2,5,1,4592
52,27,2,226.72499999990686,245.33485714289625,225.01850000002887,158.31720000000206,5,7,10,10,0,9229
52,47,2,294.4140000000286,149.97600000002421,247.9309999999532,133.33900000015274,3,1,8,4,1,4671
52,12,2,300.0510000002105,137.5157500000205,233.30400000000373,258.5019999999786,2,4,1,2,1,2516
52,16,2,250.04649999999674,237.46762499996112,196.43221428574594,176.46176470580565,4,8,14,17,0,11893
53,73,2,109.58877777777788,93.83287500000074,77.85599999999856,225.0655000000006,9,8,3,2,1,7564
53,64,2,71.39250000000084,98.31199999999808,0.0,0.0,4,10,0,0,1,3476
53,25,2,141.67249999999876,99.98849999999948,133.3419999999998,76.64399999999951,2,4,5,5,1,3384
53,66,2,72.45966666666936,133.77799999999843,103.35700000000361,78.07233333333231,3,3,5,3,1,3096
53,6,2,97.55746153846233,145.46518181818035,123.14600000000155,114.82455555555741,13,11,8,9,1,10385
53,3,2,50.10084615384739,118.36559999999808,78.55185714285783,93.32720000000117,13,10,7,5,1,6857
53,24,2,69.07514285714569,144.44266666666712,57.31714285714198,80.07159999999567,7,3,7,5,1,5327
53,37,2,83.3995714285702,91.70350000001054,87.53924999999799,91.68050000000221,7,2,8,2,1,3391
53,4,2,100.17200000000109,66.6649999999936,112.48924999999872,109.54528571428715,3,1,4,7,1,3575
53,72,2,79.19975000001068,233.49700000001758,76.26728571428976,266.75400000001537,4,1,7,1,1,3270
53,43,2,100.13550000000396,105.56150000000586,89.23666666667366,77.92533333333267,2,6,3,3,1,4459
53,42,2,88.90049999999853,107.45233333333616,0.0,0.0,6,9,0,0,1,5431
53,16,2,0.0,0.0,46.72099999999919,100.05080000000162,0,0,5,10,1,3933
53,28,2,79.17474999999104,143.30219999999971,89.97620000000461,86.69040000000678,4,5,5,5,1,3575
53,47,2,99.98933333333116,110.103999999995,72.19933333333272,37.7077500000014,3,5,3,4,1,2751
53,10,2,216.66800000000512,85.98715384615487,154.15650000000096,84.1303333333328,1,13,4,9,0,6264
53,20,2,111.17866666666426,200.0799999999872,83.34500000000116,53.381999999994875,3,1,1,5,1,2628
53,74,2,88.96799999999348,94.46833333333295,127.86966666666558,41.66449999999895,3,3,3,2,1,2713
53,53,2,94.48766666666941,133.30700000001525,79.96699999999547,166.65050000001793,9,2,10,2,0,5819
53,31,2,55.56499999999263,83.31333333332441,59.97880000000005,183.34800000002724,3,3,5,1,0,2256
53,34,2,66.70906666666464,138.93033333333247,82.3638125000034,129.16199999999662,15,3,16,4,1,7853
53,60,2,58.35516666667536,62.486250000001746,126.30599999999893,133.43099999999686,6,4,7,2,1,4065
53,30,2,73.30999999999767,106.29800000001342,96.46414285714854,128.22915384615547,5,8,14,13,0,8500
53,36,2,91.8266666666653,133.35500000001048,33.370250000014494,156.60740000000223,6,2,4,5,1,3631
53,62,2,104.13175000000047,105.5606666666669,74.09777777777506,116.68700000003446,4,3,9,1,1,3427
53,35,2,66.81050000000687,0.0,71.4357857142916,73.33580000001821,2,0,14,5,1,5449
53,65,2,116.7957499999975,101.66879999999364,73.40359999999637,86.72160000000731,4,10,5,5,1,6150
53,12,2,33.33466666667179,128.7656363636356,83.33524999999645,141.72637500000383,3,11,4,16,1,8086
53,27,2,76.4584166666779,105.5836666666728,134.73999999999555,241.596000000005,12,3,12,2,1,5794
53,52,2,128.10066666667504,158.32549999997718,91.70150000001013,73.01699999999619,3,2,2,8,1,3625
53,38,2,77.85300000000764,116.67424999999639,80.01340000000201,137.48500000000786,6,4,5,4,1,4630
53,70,2,93.28700000001118,137.5447500000082,60.10579999999027,122.21800000000319,5,4,5,3,1,3523
53,46,2,140.04853333333352,75.03950000000623,244.9984999999957,124.95600000000559,15,4,10,2,1,8805
53,33,2,80.60416666668607,88.09571428571196,0.0,0.0,6,7,0,0,1,4501
53,23,2,152.07362499999726,124.962333333339,200.04085714284363,90.48542857144328,8,6,7,7,1,6718
53,51,2,183.3234999999986,54.472750000000815,200.02999999996973,241.65299999999115,2,4,1,2,1,2313
53,58,2,121.82284615384953,83.37800000001153,85.18549999999232,100.00049999999464,13,4,10,2,1,7778
53,49,2,111.11800000001676,94.41933333334357,80.56849999999395,108.35499999998137,6,3,6,2,1,3489
53,67,2,57.174857142863665,138.9065555555539,33.32799999997951,0.0,7,9,1,0,1,5763
53,7,2,86.69799999999813,61.24233333332813,66.6103333333158,91.55550000004587,5,6,3,2,1,2418
53,75,2,175.1569999999483,128.42930000000052,90.76966666665652,133.32788888887606,2,10,9,9,1,7719
53,50,2,195.86625000002095,108.31550000002608,149.99499999999534,0.0,4,2,1,0,1,2192
53,8,2,104.09200000000419,33.35820000000531,0.0,0.0,4,5,0,0,1,1927
53,19,2,94.46083333332597,66.65200000000186,100.10750000002736,87.56425000001036,6,1,4,4,1,2937
53,68,2,137.5152499999822,66.64999999999418,66.74566666666458,208.36650000000373,4,2,6,2,1,2722
53,26,2,33.289999999979045,136.75420000002487,33.34099999995669,116.69183333332573,2,5,1,6,1,2572
53,48,2,0.0,83.7565000000177,50.05149999997229,79.45075000000361,0,2,2,4,1,2900
53,15,2,86.75240000000922,152.09212499998102,123.4280000000028,122.39622222219542,5,8,5,9,1,6501
53,39,2,66.89400000002934,105.57933333335677,83.50900000007823,59.11774999999034,2,3,1,4,1,2183
53,18,2,0.0,111.15650000000217,90.0576999999932,118.11966666667043,0,6,10,12,1,7046
53,44,2,0.0,400.3310000000056,116.7730000000059,147.57485714284536,0,1,3,7,1,3283
53,2,2,66.62799999998727,66.78699999999178,86.66290000000154,94.47566666667505,6,3,10,3,1,3790
53,1,2,118.39439999997849,125.02375000002212,84.80283333333985,99.96800000002258,10,4,12,2,1,5532
53,14,2,114.71425000001182,83.32399999996414,104.19850000000588,208.36149999999907,8,2,16,2,1,5222
53,29,2,113.92599999999705,133.34249999996973,0.0,0.0,6,2,0,0,1,2770
53,21,2,104.18624999999884,79.98639999998268,0.0,0.0,4,5,0,0,1,3746
53,13,2,93.52999999999301,96.98272727272706,0.0,33.334000000031665,5,11,0,1,1,3931
53,45,2,73.2908000000054,233.36600000003818,86.2349166666633,66.6773333333743,5,1,12,3,1,5035
53,55,2,166.66300000000047,129.10300000001735,200.00400000001537,58.353999999992084,2,4,1,10,1,3399
53,11,2,75.11966666665587,44.557666666650526,118.55188888890228,599.8139999999548,6,3,9,1,1,5093
53,9,2,124.99900000001071,131.3479999999763,166.83799999998882,130.7259166666578,2,8,1,12,1,7064
53,69,2,83.35520000000251,75.26400000002468,83.38949999999022,283.2300000000396,5,2,2,1,1,2339
53,54,2,100.00400000001537,116.70433333333737,75.00199999997858,103.44780000000029,3,3,2,5,1,2372
53,71,2,69.59449999999681,183.26400000002468,85.06110000000918,75.00316666668125,6,1,10,6,1,4245
53,41,2,94.46033333329251,55.629833333349474,74.95149999996647,283.47299999993993,3,6,2,1,1,1978
53,59,2,74.98200000001816,37.50775000000431,95.8102500000241,138.87733333336655,2,4,4,3,1,2361
53,22,2,166.54199999995762,108.28550000002724,116.72119999999413,188.00675000001502,1,2,5,4,1,3032
53,40,2,216.7599999999511,83.57133333334544,116.57699999999022,110.04420000001555,1,3,3,5,1,2454
53,17,2,105.28869230766745,130.5513333333462,118.74862500000017,92.88628571429788,13,6,8,7,1,7089
53,56,2,88.98133333333924,88.9080000000152,52.393857142871376,111.08933333336608,3,3,7,3,1,3157
53,61,2,158.3234999999986,79.21199999999953,94.62433333337928,143.36720000000204,2,4,3,5,1,2679
53,5,2,233.35699999995995,108.35900000005495,175.01449999999022,112.51774999999907,1,2,2,4,1,1746
53,32,2,0.0,45.857500000012806,83.33599999989383,316.6874999999418,0,4,1,2,1,2297
53,57,2,113.3440000000177,138.88666666663872,95.32614285713395,183.3649999999907,5,3,7,1,1,3573
53,63,2,112.50700000001234,50.1579999999376,183.42974999998114,183.3180000000284,4,3,4,2,1,3445
53,59,1,42.03499999997439,133.33533333331192,119.99359999995212,244.41833333333489,2,3,5,3,0,3008
53,65,1,83.38750000001164,0.0,94.46633333334466,108.3722499999858,2,0,6,4,0,2894
53,17,1,106.69320000000297,147.7522857143111,189.02900000001924,77.12225000000035,5,7,3,8,1,5833
53,69,1,200.18999999994412,100.12366666664214,88.9926666666676,79.39350000000559,1,6,3,4,0,2556
53,10,1,110.0767999999846,150.02650000000722,158.37149999989197,0.0,15,4,2,0,1,6038
53,62,1,0.0,0.0,433.5659999998752,110.08819999999832,0,0,1,5,0,1980
53,15,1,58.40349999995669,0.0,95.9558333333407,197.40783333332124,2,0,12,6,0,6938
53,24,1,233.55300000007264,70.01180000000167,116.60499999992317,121.0992500000284,1,5,2,4,0,2426
53,73,1,0.0,103.31116666668095,0.0,33.48549999995157,0,6,0,2,0,3280
53,25,1,0.0,0.0,111.12100000004284,75.02649999997811,0,0,6,2,0,2484
53,70,1,0.0,108.51350000000093,88.88716666664307,150.0185714285721,0,2,6,7,0,3141
53,18,1,0.0,0.0,141.69183333332572,116.68966666663376,0,0,6,3,0,2732
53,42,1,143.4085000000079,133.35614285712862,133.329000000027,66.6589999999851,10,7,1,1,1,6021
53,51,1,77.82033333337556,0.0,77.88666666663873,83.38775000002352,3,0,12,4,1,6223
53,2,1,50.02950000000419,105.69100000006922,166.66199999989476,108.57224999999744,2,3,1,4,0,2460
53,11,1,161.14566666663936,99.99733333328429,0.0,0.0,3,3,0,0,0,3095
53,53,1,110.44049999993877,137.1075555555419,0.0,77.8419999999848,8,9,0,3,0,7146
53,32,1,92.89385714285474,130.6011666666988,33.47700000007171,0.0,7,6,1,0,1,4762
53,64,1,100.01149999996414,100.03074999997625,0.0,174.99650000000838,2,4,0,2,0,2803
53,68,1,0.0,0.0,116.75900000002002,80.08060000003316,0,0,2,5,0,2137
53,13,1,98.79907692311546,112.49749999996857,0.0,0.0,13,4,0,0,0,4890
53,49,1,266.6905000000261,110.00860000001266,0.0,50.012999999918975,2,5,0,1,0,2757
53,61,1,121.40971428570005,100.00499999988824,100.17675000004238,0.0,7,1,4,0,1,3677
53,37,1,0.0,58.3904999999213,104.1512500000099,147.65071428568834,0,2,8,7,1,3553
53,1,1,0.0,250.10700000007637,200.16880000003147,120.04340000000084,0,1,5,10,1,6275
53,46,1,33.32500000006985,0.0,0.0,109.88899999999974,1,0,0,7,0,3407
53,30,1,73.33819999999832,93.62599999998481,0.0,150.05799999996088,5,13,0,1,1,5070
53,41,1,0.0,0.0,83.60557142857995,83.51240000000689,0,0,7,5,0,3529
53,31,1,0.0,341.7345000000787,111.16666666662786,173.3124000000069,0,2,3,5,0,2866
53,28,1,16.70200000004843,0.0,97.95887499995297,72.25150000001304,1,0,8,6,0,3052
53,23,1,83.36059999996796,93.43540000000503,0.0,99.98399999982212,5,5,0,1,0,2768
53,58,1,0.0,0.0,83.34049999999115,165.3233333333434,0,0,4,12,0,5593
53,36,1,0.0,0.0,116.72700000003844,126.68510000001406,0,0,7,10,1,4414
53,8,1,125.06949999992503,299.9969999999739,93.86912499996834,108.3520000000135,6,1,8,4,1,4069
53,50,1,66.7192000000272,77.7803333332995,172.89449999999488,149.97999999998137,10,3,8,1,1,4793
53,47,1,141.68075000002864,106.67720000001137,163.86416666669538,77.75299999998727,8,5,6,3,1,4560
53,71,1,44.454666666686535,88.90866666655832,199.97299999999814,120.8585000000021,3,3,1,8,0,2816
53,66,1,116.73733333335258,161.1323333332548,70.87674999999581,133.31833333328055,3,3,4,3,0,3741
53,19,1,158.33799999998882,58.44424999994226,78.42899999992612,50.148799999943,2,4,3,5,0,4411
53,7,1,91.78049999996438,116.65544444446762,400.2380000001285,0.0,8,9,1,0,0,5912
53,9,1,33.33499999996275,0.0,76.39899999999241,130.625,1,0,7,6,1,5058
53,26,1,41.738499999963096,122.22766666669243,96.67539999997243,104.16650000002119,8,3,5,4,0,3719
53,75,1,55.71666666669383,61.13433333338859,133.43000000001243,54.377249999990454,6,3,3,4,0,3832
53,72,1,133.33700000005774,133.35860000001267,183.41350000008242,66.69250000003376,1,5,2,4,0,2989
53,60,1,133.45349999997416,58.33687500003725,45.31042857145491,78.74357142851555,4,8,7,7,1,4724
53,52,1,58.41924999994808,83.46480000002775,76.68040000002365,91.76600000003236,4,5,5,4,0,3919
53,21,1,105.76583333336748,91.81749999997555,112.50424999991083,91.64000000007218,6,4,4,2,0,4039
53,4,1,33.57700000004843,0.0,97.77800000003273,91.67700000002515,1,0,7,4,1,3477
53,48,1,144.48833333336128,49.995999999926426,147.30100000001644,108.3399999999092,3,1,6,2,1,2783
53,38,1,145.87250000005588,126.23342857140649,145.82974999994622,90.01019999994897,4,7,4,5,1,4463
53,6,1,112.4605000000156,80.61908333331424,150.01399999996647,116.7426666666676,4,12,1,3,0,4402
53,67,1,89.99999999997672,106.70920000001789,104.78471428571667,83.51849999998619,5,5,7,6,0,6018
